Nome: CURITIBA
Codigo Estacao: A807
Latitude: -25.448688
Longitude: -49.230602
Altitude: 922.91
Situacao: Operante
Data Inicial: 2019-12-01
Data Final: 2020-08-01
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL. HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO. HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR. AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(W/m²);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO. HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR. HORARIA(%);VENTO. DIRECAO HORARIA (gr)(° (gr));VENTO. RAJADA MAXIMA(m/s);VENTO. VELOCIDADE HORARIA(m/s);
2020-04-28;0700;.2;917.5;1023.551079;917.7;917.4;-2.228;17;15.9;null;15.9;15.7;null;null;12.4;null;null;null;76;3.9;.6;
2020-04-28;0800;0;918;1024.14764;918;917.4;-1.929;17;15.8;null;16;15.8;null;null;12.4;null;null;null;66;2.6;.7;
2020-04-28;0900;0;918.9;1025.307214;918.9;918;30.099;17;15.4;null;15.9;15.3;null;null;12.5;null;null;null;16;2.3;.4;
2020-04-28;1000;0;919.2;1024.907076;919.2;918.9;269.488;17;17.3;15;17.7;15.4;null;null;13;null;null;86;56;5;2.2;
2020-04-28;1100;0;919.3;1024.180138;919.4;919.2;988.634;19;19.5;14.9;19.5;17.1;15.4;14.5;13.5;86;74;75;83;5;2.1;
2020-04-28;1200;0;919.5;1024.327376;919.6;919.3;1070.386;20;19.7;14.7;19.8;18.5;15.1;14;13.5;77;72;73;54;6.1;2.6;
2020-04-28;1300;0;919;1023.13266;919.5;919;1513.841;22;21.4;14.6;21.5;19.1;15.5;13.9;14;73;65;65;37;8.1;2.6;
2020-04-28;1400;0;918.4;1021.761511;919;918.4;2482.401;24;23.3;13.7;23.6;20.6;15.2;13.3;14.3;66;54;55;33;8.8;3.2;
2020-04-28;1500;0;917.3;1020.208332;918.4;917.3;2371.451;25;24.2;13.7;24.2;22.2;14.2;12.8;14.2;57;52;52;16;6.9;2.4;
2020-04-28;1600;0;916.5;1019.355045;917.3;916.5;1785.241;26;24.1;11.2;24.7;22.8;13.9;11.2;14;55;44;44;15;7.2;3.1;
2020-04-28;1700;0;915.8;1018.685945;916.5;915.8;1146.383;27;23.8;11.1;24.1;23.2;12.3;10.9;13.9;48;44;45;17;7.2;2;
2020-04-28;1800;0;915.6;1018.281215;915.8;915.5;1294.889;27;24.3;11.3;25.1;23.3;11.9;10.8;13.9;47;42;44;345;5.9;1.9;
2020-04-28;1900;0;915.7;1018.941218;915.7;915.6;478.08;26;22.8;11.6;24.4;22.5;11.8;10.5;13.3;50;43;49;5;5.6;1.9;
2020-04-28;2000;0;915.7;1019.719441;915.8;915.6;110.705;25;20.7;14.5;22.9;20.7;14.5;11.5;12.7;68;49;68;61;4.1;1.2;
2020-04-28;2100;0;916.2;1020.839635;916.2;915.7;-3.54;23;19.2;15;20.7;19.2;15.1;14.6;12.7;77;68;77;56;4.5;2.4;
2020-04-28;2200;0;917;1022.186525;917;916.2;-3.54;21;18;15.1;19.2;18;15.2;15;12.7;83;77;83;86;4.5;.5;
2020-04-28;2300;0;917.3;1022.788578;917.3;917;-3.54;20;17.3;null;18;17.3;17.4;15.1;12.6;100;83;null;45;2.7;.7;
2020-04-29;0000;0;917.4;1023.053644;917.5;917.3;-3.429;19;16.9;null;17.3;16.8;null;null;12.6;null;null;null;40;5.2;1.9;
2020-04-29;0100;0;917.3;1022.826923;917.4;917.3;-2.984;19;17.2;null;17.3;16.8;null;null;12.6;null;null;null;43;5.6;2.2;
2020-04-29;0200;0;917.1;1022.527269;917.4;917;-3.123;19;17.4;null;17.5;17.2;null;null;12.6;null;null;null;45;5.6;2.7;
2020-04-29;0300;0;916.6;1022.123111;917.1;916.6;-2.798;19;17;null;17.5;17;null;null;12.6;100;98;null;34;5.3;1.7;
2020-04-29;0400;0;916.5;1022.126869;916.6;916.4;-2.877;18;16.7;null;17;16.6;null;null;12.6;null;null;null;39;4.1;.6;
2020-04-29;0500;0;916.4;1022.130854;916.5;916.3;-1.856;18;16.4;null;16.7;16.4;null;null;12.6;null;null;null;356;3.1;0;
2020-04-29;0600;0;916.2;1022.023517;916.5;916.2;-3.287;18;16.1;null;16.4;16;null;null;12.5;null;null;null;9;3.1;.7;
2020-04-29;0700;0;916.1;1022.299551;916.2;915.9;-3.54;17;15.1;null;16.1;15;null;null;12.5;null;null;null;355;3;.2;
2020-04-29;0800;0;916.4;1022.751197;916.4;916;-3.54;16;14.8;null;15.1;14.7;null;null;12.5;null;null;null;25;1.8;0;
2020-04-29;0900;0;917.1;1023.571477;917.1;916.4;20.835;16;14.7;null;14.9;14.6;null;null;12.4;null;null;null;301;1.5;.3;
2020-04-29;1000;0;917.8;1023.808321;917.8;917.1;285.935;16;16.1;null;16.2;14.6;null;null;13.2;null;null;null;286;2.1;.5;
2020-04-29;1100;0;917.9;1022.809513;918;917.8;1214.867;19;19;13.6;19.2;16.1;16.4;13.6;13.5;99;71;71;297;2.5;.8;
2020-04-29;1200;0;917.8;1021.351768;918.1;917.8;1926.603;22;22.6;12.4;22.7;18.9;14;12.4;14;71;53;53;305;5;1.9;
2020-04-29;1300;0;917.2;1020.133603;917.8;917.2;2470.166;25;24.1;10.7;24.5;22;12.6;10.6;14.3;54;43;43;292;6.7;3.3;
2020-04-29;1400;0;916.4;1019.134526;917.2;916.4;2757.119;26;24.4;10.5;25.1;23.7;11.3;9.7;14.4;44;40;42;262;8;4.5;
2020-04-29;1500;0;915.6;1017.990937;916.4;915.6;2816.681;27;25.1;10.5;25.4;23.9;11.1;10;14.3;43;40;40;258;7.6;3.3;
2020-04-29;1600;0;914.4;1016.476385;915.6;914.4;2533.28;28;25.6;10.5;26.4;24.3;11.4;10.2;14.2;42;38;39;314;7.7;3.1;
2020-04-29;1700;0;913.9;1015.633474;914.4;913.9;2059.923;29;26.4;10.7;26.7;25.3;11;9.8;14.1;39;35;37;253;6.5;2.5;
2020-04-29;1800;0;913.8;1015.845403;914;913.8;854.701;28;25.5;11;26.8;24.7;11.1;9.9;13.8;41;36;40;260;5.9;2.2;
2020-04-29;1900;0;913.8;1016.025768;913.8;913.7;604.512;28;25;10.6;25.9;24.6;11;10;13.5;41;38;40;302;5.4;1.4;
2020-04-29;2000;0;913.9;1017.048521;913.9;913.8;68.866;26;22.5;11;25;22.5;11;10.3;12.7;48;40;48;300;4.8;1;
2020-04-29;2100;0;914.2;1018.086337;914.2;913.9;-3.54;24;20.6;11.1;22.5;20.6;11.4;11;12.7;54;48;54;275;2.9;.2;
2020-04-29;2200;0;914.7;1018.568562;914.7;914.2;-3.54;22;20.8;10.9;21.3;20.3;11.8;10.9;12.7;57;52;53;225;2.3;.5;
2020-04-29;2300;0;914.8;1018.941491;914.9;914.6;-3.54;21;20.1;11;20.8;19.3;11.3;10.8;12.7;59;53;56;314;1.6;.6;
2020-04-30;0000;0;914.7;1019.584682;914.9;914.7;-3.538;20;18.1;11;20.3;18.1;11.1;10.5;12.6;63;55;63;345;1.3;0;
2020-04-30;0100;0;914.5;1019.475854;914.7;914.4;-3.54;19;17.8;11.4;18.5;17.7;11.7;10.9;12.6;66;63;66;96;.6;0;
2020-04-30;0200;0;914.2;1019.179494;914.5;914.2;-3.54;18;17.7;12.3;18.1;17.2;12.4;11.4;12.6;72;66;71;82;.9;0;
2020-04-30;0300;0;913.8;1019.000762;914.2;913.8;-3.54;18;17;12.2;17.7;17;12.3;11.9;12.6;73;71;73;112;.9;0;
2020-04-30;0400;0;913.7;1019.196258;913.8;913.6;-3.54;17;16.2;12.3;17;15.8;12.3;11.8;12.6;78;73;78;242;0;0;
2020-04-30;0500;0;913.6;1019.20029;913.8;913.6;-3.54;17;15.9;12.2;16.5;15.8;12.3;11.9;12.6;79;76;79;32;.5;0;
2020-04-30;0600;0;913.2;1018.715518;913.6;913.2;-3.54;16;16;12.3;16.1;15.5;12.4;11.9;12.5;80;77;79;83;0;0;
2020-04-30;0700;0;913.6;1019.587382;913.6;913.2;-3.54;16;14.9;11.9;16;14.8;12.3;11.8;12.5;83;78;83;29;0;0;
2020-04-30;0800;0;914;1020.150519;914;913.5;-3.54;15;14.6;12.1;15.3;14.5;12.3;11.6;12.5;85;82;85;97;.4;0;
2020-04-30;0900;0;914.9;1021.155043;914.9;914;17.435;15;14.6;12.2;14.8;14.1;13.7;11.6;12.5;95;84;86;52;1;0;
2020-04-30;1000;0;915.4;1019.759957;915.4;914.9;267.16;16;19.7;13.1;19.7;14.6;15;12.2;13.2;86;64;65;73;0;0;
2020-04-30;1100;0;916;1019.755578;916;915.4;1301.166;20;21.5;11.8;21.6;19.7;13.8;11.7;13.3;66;54;54;255;2.5;1.2;
2020-04-30;1200;0;916.3;1019.498567;916.3;916;1709.03;22;23.1;13;23.1;21.5;13;11.8;14;56;52;53;228;4.1;1.7;
2020-04-30;1300;0;915.8;1018.213302;916.3;915.8;2379.873;25;25.1;12.6;25.6;23.1;13.8;12.6;14;54;45;46;243;5.4;1.6;
2020-04-30;1400;0;914.9;1016.530294;915.8;914.9;2506.882;27;27;11.2;27;24.5;13.4;10.9;14.1;48;37;37;274;5.8;2.5;
2020-04-30;1500;0;914.2;1015.895325;914.9;914.2;2623.928;29;26.6;11.8;27.5;25.9;12.2;10.1;14.2;40;35;40;251;5.8;2.8;
2020-04-30;1600;0;913.6;1015.335866;914.2;913.6;2043.113;30;26.3;10.6;28.3;26.3;12.5;10.2;13.9;40;34;37;250;7.4;2.5;
2020-04-30;1700;0;913;1013.888025;913.6;912.9;2082.56;30;28.5;10.3;28.8;26.3;11;9.5;14;37;31;32;310;7.6;2.4;
2020-04-30;1800;0;913;1014.241545;913.1;913;826.019;30;27.5;9.6;28.8;26.6;10.5;9.2;13.8;35;31;33;275;7.6;2.2;
2020-04-30;1900;0;913.2;1014.855552;913.2;912.9;694.611;30;26.4;10.9;27.9;26.4;11;9.6;13.3;38;32;38;276;5.7;1.3;
2020-04-30;2000;0;913.5;1015.873151;913.6;913.2;69.154;28;24.5;12.1;26.4;24.4;12.1;10.9;12.7;46;38;46;298;3.8;1.9;
2020-04-30;2100;0;913.8;1016.753644;913.8;913.5;-3.54;26;23;12.7;24.5;23;12.7;12.1;12.7;52;46;52;296;3.5;1.2;
2020-04-30;2200;0;914.6;1017.864356;914.6;913.8;-3.54;24;22.4;13.1;23;21.9;13.1;12.7;12.7;57;52;56;96;2.5;.4;
2020-04-30;2300;0;915.1;1018.716548;915.1;914.6;-3.522;23;21.6;12.7;22.6;21.6;13.4;12.7;12.7;57;56;57;62;2.3;.5;
2020-05-01;0000;0;915.2;null;915.3;915.1;-3.54;22;20.6;13.4;21.6;20.6;13.4;12.4;12.7;63;57;63;58;2;.2;
2020-05-01;0100;0;915.3;1019.386086;915.3;915.2;-3.219;22;20.4;14.9;20.6;20.3;14.9;13.2;12.6;71;63;71;36;1.9;.6;
2020-05-01;0200;0;915.1;1019.463351;915.3;915.1;-3.528;21;19.6;15;20.4;19.6;15.3;14.9;12.6;75;71;75;92;3.5;1;
2020-05-01;0300;0;915;1019.767244;915.2;915;-3.469;21;18.5;15.4;19.5;18.5;15.7;14.8;12.6;83;75;82;57;3.1;1;
2020-05-01;0400;0;914.8;1019.810291;915;914.8;-3.534;20;17.8;null;18.5;17.8;18.1;15.4;12.6;100;82;null;359;2.5;.8;
2020-05-01;0500;0;914.5;1019.704809;914.8;914.5;-3.54;19;17.2;null;17.8;17.2;null;null;12.6;null;null;null;49;3.3;1.1;
2020-05-01;0600;0;914.6;1019.969522;914.7;914.4;-3.54;19;16.8;null;17.2;16.8;null;null;12.5;null;null;null;23;3.3;.6;
2020-05-01;0700;0;914.8;1020.00108;914.8;914.6;-3.463;19;17.3;null;17.3;16.8;null;null;12.5;null;null;null;90;3.2;1.3;
2020-05-01;0800;0;915.3;1020.520346;915.3;914.7;-3.405;19;17.4;null;17.5;17.2;null;null;12.5;null;null;null;30;3.2;.5;
2020-05-01;0900;0;915.8;1021.039597;915.8;915.3;13.783;19;17.5;null;17.5;17.3;null;null;12.5;null;null;null;39;3.8;1;
2020-05-01;1000;0;916.4;1021.5177;916.4;915.8;226.054;19;18;15.6;18.3;17.5;null;null;12.6;null;null;86;34;3.3;1.6;
2020-05-01;1100;0;916.6;1020.983954;916.6;916.4;1140.338;20;20;15.6;20.3;18;16.1;15.2;13.4;87;75;75;20;4;1.6;
2020-05-01;1200;0;916.7;1020.312357;916.8;916.6;1810.127;23;22.1;15.5;22.5;20;16.2;15.2;13.8;76;65;66;352;3.9;1.1;
2020-05-01;1300;0;916.5;1019.209352;916.8;916.4;2355.994;26;24.5;15.1;25;21.9;16.1;14.8;14.1;67;55;56;323;4.1;1.5;
2020-05-01;1400;0;915.8;1018.03267;916.5;915.8;2381.326;27;25.6;14.2;26.1;24.1;15.3;13.9;13.9;56;49;49;277;5.1;1.8;
2020-05-01;1500;0;915.2;1017.727357;915.8;915.1;1373.917;28;24.6;13.9;25.9;24.4;14.4;12;13.8;51;44;51;228;7;3.6;
2020-05-01;1600;0;915.1;1018.090112;915.4;914.9;1017.283;27;23.3;15.2;25.1;23;15.2;13.5;13.9;60;50;60;210;7.8;3.3;
2020-05-01;1700;0;914.6;1017.38762;915.1;914.6;1225.03;27;23.7;13.8;24.3;23.3;16.7;13.4;13.8;65;51;54;212;7.8;1.8;
2020-05-01;1800;0;914.5;1017.385995;914.6;914.2;606.162;26;23.4;13.9;23.8;23.3;14.2;13.6;13.4;56;54;55;263;4.2;2.1;
2020-05-01;1900;0;914.5;1017.679442;914.7;914.2;289.696;26;22.6;13.5;23.4;22.6;14.1;13.4;12.8;57;55;57;200;3.6;1.3;
2020-05-01;2000;0;914.9;1018.716771;914.9;914.3;43.243;24;21;12.4;22.6;21;13.6;12.3;12.7;59;55;58;221;5.5;2.6;
2020-05-01;2100;0;914.8;1018.79186;914.9;914.6;-3.461;23;20.5;12.7;21;20.3;12.8;12.3;12.7;61;58;61;225;5.5;1.6;
2020-05-01;2200;0;915.3;1019.57343;915.3;914.7;-3.54;22;19.9;13;20.6;19.9;13;12.7;12.7;64;61;64;247;2.7;.7;
2020-05-01;2300;0;915.1;1019.463351;915.3;915;-3.212;22;19.6;12.9;20;19.6;13;12.9;12.7;65;64;65;245;2;0;
2020-05-02;0000;0;915;null;915.2;915;-3.449;21;19.3;12.8;19.8;19.1;13.2;12.8;12.6;67;65;66;197;1.5;.2;
2020-05-02;0100;0;915;1019.615845;915.2;915;-3.241;21;18.9;12.7;19.4;18.9;12.9;12.7;12.6;67;66;67;224;2.9;1.1;
2020-05-02;0200;0;914.9;1019.769619;915.1;914.9;-3.54;20;18.2;12.7;18.9;18.2;12.7;12.5;12.6;70;67;70;232;3.8;1.8;
2020-05-02;0300;0;914.3;1019.214842;914.9;914.2;-3.54;19;17.9;12.8;18.2;17.8;12.8;12.5;12.6;72;70;72;248;3.7;1.6;
2020-05-02;0400;0;913.8;1019.077355;914.3;913.8;-3.54;19;16.8;12.6;17.9;16.8;12.8;12.5;12.6;76;72;76;244;3.1;1.2;
2020-05-02;0500;0;913.4;1018.86162;913.8;913.4;-3.54;18;16.2;12.6;16.8;16.2;12.8;12.6;12.5;80;76;80;254;2.4;1.1;
2020-05-02;0600;0;913.3;1018.788559;913.5;913.3;-3.54;17;16.1;12.9;16.2;15.7;13;12.6;12.5;83;80;82;224;3.4;1.7;
2020-05-02;0700;0;913.2;1018.947163;913.3;913.1;-3.54;17;15.4;13;16.1;15.3;13.1;12.6;12.5;86;81;86;233;4.8;2.3;
2020-05-02;0800;0;913.7;1019.660142;913.7;913.2;-3.54;16;15;null;15.4;14.9;15.1;12.9;12.4;100;85;null;234;4.8;2.1;
2020-05-02;0900;0;914.1;1020.223189;914.1;913.7;12.227;16;14.7;null;15.2;14.6;null;null;12.4;null;null;null;245;4.4;1;
2020-05-02;1000;0;914.7;1020.273202;914.7;914.1;268.777;16;16.3;13.2;16.4;14.7;null;null;13.2;null;null;82;223;2.5;.6;
2020-05-02;1100;0;915.1;1020.106641;915.1;914.7;1265.623;18;17.9;11.3;17.9;16.2;13.2;10.7;13.6;82;64;66;189;4.5;1.7;
2020-05-02;1200;0;915.5;1020.097435;915.6;915.1;1997.243;21;19.1;9.5;19.2;17.9;11.5;9.3;14.1;66;53;54;175;4.5;2.3;
2020-05-02;1300;0;915;1018.902629;915.5;915;2513.025;22;20.8;9.6;20.8;19;10.8;9.4;14.4;56;49;49;261;4.8;2.2;
2020-05-02;1400;0;914.2;1017.714642;915.1;914.2;2783.702;24;21.6;7.5;22.3;20.2;10.5;5.8;14.4;52;34;40;259;5.5;2.8;
2020-05-02;1500;0;913.2;1015.939738;914.2;913.2;2814.462;25;23.4;6.8;23.7;21.6;8.1;4.4;14.4;41;29;34;215;6.3;2.7;
2020-05-02;1600;0;912.5;1014.906142;913.2;912.5;2614.807;26;24.1;5.4;24.2;22.4;7.4;5.2;14.4;37;30;30;248;8.2;3.4;
2020-05-02;1700;0;912.3;1014.792736;912.6;912.3;2178.737;26;23.8;4.8;24.1;22.9;5.8;4.2;14.1;32;29;29;233;8.6;3.2;
2020-05-02;1800;0;912.4;1015.305819;912.4;912.3;1529.981;26;22.7;4.9;24;22.5;5.1;3.8;14;32;28;31;231;7.7;2.9;
2020-05-02;1900;0;912.7;1016.192913;912.7;912.4;740.535;26;21.2;4.2;22.7;21.2;5.4;3.7;13.5;33;31;33;224;7.2;3.8;
2020-05-02;2000;0;913.2;1017.459378;913.2;912.7;84.928;23;19.3;4;21.3;19.3;4.5;4;12.7;36;33;36;213;6.4;2;
2020-05-02;2100;0;914.2;1019.831062;914.2;913.2;-3.54;21;16;12.3;19.5;16;12.6;3.4;12.7;79;35;79;106;5.6;1.9;
2020-05-02;2200;0;914.9;1020.96044;914.9;914.2;-3.54;19;15.1;11.9;16;15;12.4;11.7;12.7;81;79;81;66;4;1.2;
2020-05-02;2300;0;915.3;1021.875264;915.3;914.9;-3.54;17;13.9;11.5;15.1;13.9;12;11.5;12.6;86;81;85;94;4.2;2.1;
2020-05-03;0000;0;915.4;null;915.5;915.3;-3.54;16;13.3;12.8;13.9;13.3;12.8;11.5;12.6;97;85;97;80;4.3;1.8;
2020-05-03;0100;0;915.3;1022.26881;915.4;915.3;-3.54;15;12.9;null;13.4;12.9;null;null;12.6;null;null;null;100;4.2;1.4;
2020-05-03;0200;0;915.3;1022.26881;915.3;915.1;-3.54;14;12.9;null;12.9;12.7;null;null;12.6;null;null;null;93;4;1.6;
2020-05-03;0300;0;915;1021.776036;915.4;915;-3.475;14;13.3;13;13.3;12.8;null;null;12.6;null;null;98;90;4.6;1.8;
2020-05-03;0400;0;914.6;1021.605543;915;914.6;-3.54;14;12.6;null;13.3;12.6;null;null;12.5;null;null;null;93;4.6;1.3;
2020-05-03;0500;0;914.3;1021.508236;914.7;914.3;-3.54;14;12;null;12.7;12;null;null;12.5;null;null;null;102;3.6;.3;
2020-05-03;0600;0;914.3;1021.349591;914.3;914.2;-3.396;13;12.4;null;12.4;11.8;null;null;12.5;null;null;null;104;2.3;.3;
2020-05-03;0700;0;914.4;1021.500921;914.4;914.1;-3.536;13;12.3;null;12.4;12.1;null;null;12.5;null;null;null;124;2.2;.3;
2020-05-03;0800;0;914.8;1022.146407;914.8;914.4;-3.54;13;11.8;null;12.3;11.8;null;null;12.4;null;null;null;114;2.2;.6;
2020-05-03;0900;0;915.5;1023.168066;915.5;914.8;19.465;13;11.2;null;11.8;11.1;null;null;12.5;null;null;null;111;3.4;1;
2020-05-03;1000;0;916.1;1023.083294;916.1;915.5;281.51;13;13.1;9.8;13.1;11.2;null;null;13.3;null;null;80;101;4.1;1.9;
2020-05-03;1100;0;916.6;1022.818607;916.6;916.1;1310.186;15;15.2;10.1;15.2;13;10.3;9.5;13.7;80;71;71;111;5.7;2.1;
2020-05-03;1200;0;916.8;1022.192781;916.8;916.5;1963.957;18;17.4;10.3;17.5;14.8;10.4;9.1;14.5;71;61;63;114;7;1.6;
2020-05-03;1300;0;916.5;1022.242392;916.8;916.4;2317.068;20;16.4;8.4;18.4;16.4;10.3;8.1;13.8;63;53;59;70;7.1;3;
2020-05-03;1400;0;916;1020.503651;916.5;916;2446.439;21;19.5;7.5;19.8;16.3;10;7.3;14.3;61;45;46;57;6.5;3;
2020-05-03;1500;0;915.1;1019.388187;916;915.1;2761.964;23;19.8;7.4;20.3;18.3;8.5;6.9;14.4;51;44;45;92;7.2;3;
2020-05-03;1600;0;914.4;1018.38374;915.1;914.4;2629.889;24;20.4;7.3;21.6;18.5;8.2;5.6;14.4;46;38;43;67;6.9;3.3;
2020-05-03;1700;0;914.1;1018.612944;914.5;914.1;1753.382;24;18.9;7.8;20.8;18.7;8.3;7.2;13.8;48;43;48;113;7;2.7;
2020-05-03;1800;0;914.1;1018.424495;914.3;914.1;1511.092;24;19.4;8.4;20.2;18.6;8.8;7.6;14;50;46;49;88;6.8;2.9;
2020-05-03;1900;0;914.5;1019.552061;914.5;914.1;752.28;23;17.6;9;19.5;17.6;9;8.2;13.6;57;49;57;79;6.8;3.1;
2020-05-03;2000;0;914.5;1020.436462;914.5;914.4;78.241;21;15.3;10.5;17.6;15.3;10.5;9.1;12.7;73;57;73;88;6.6;2.2;
2020-05-03;2100;0;914.7;1021.205402;914.8;914.3;-3.54;18;13.9;10.8;15.3;13.8;10.8;10.5;12.7;82;73;82;76;5.7;1.9;
2020-05-03;2200;0;915.3;1022.111044;915.3;914.6;-3.54;16;13.3;10.9;13.9;13.2;10.9;10.6;12.6;85;82;85;90;4.2;1.2;
2020-05-03;2300;0;915.4;1022.380497;915.7;915.3;-3.54;15;12.9;11.3;13.3;12.9;11.4;10.8;12.6;91;85;91;92;3.3;.9;
2020-05-04;0000;0;915.3;null;915.6;915.3;-3.54;14;12.6;null;12.9;12.5;12.8;10.8;12.6;100;89;null;82;4.3;.5;
2020-05-04;0100;0;914.9;1022.258141;915.3;914.9;-3.54;14;11.8;null;12.6;11.8;null;null;12.6;null;null;null;39;2.8;.7;
2020-05-04;0200;0;914.7;1022.154194;914.9;914.7;-3.54;13;11.5;null;11.8;11.4;null;null;12.6;null;null;null;45;2.5;.4;
2020-05-04;0300;0;914.3;1021.826939;914.7;914.3;-3.54;12;11.2;null;11.5;11.2;null;null;12.5;null;null;null;35;3.1;1.4;
2020-05-04;0400;0;914.1;1021.563485;914.4;914.1;-3.491;12;11.3;null;11.5;11.2;null;null;12.5;null;null;null;32;3.4;.5;
2020-05-04;0500;0;913.6;1021.044615;914.1;913.6;-3.54;12;11.2;null;11.4;11.1;null;null;12.5;null;null;null;62;1.9;.2;
2020-05-04;0600;0;913.3;1020.709334;913.6;913.3;-3.54;12;11.2;null;11.3;11.1;null;null;12.5;null;null;null;30;2.4;.4;
2020-05-04;0700;0;913.5;1021.293351;913.6;913.3;-3.54;12;10.3;null;11.2;10.3;null;null;12.4;null;null;null;291;2.7;0;
2020-05-04;0800;0;913.7;1021.516951;913.7;913.5;-3.538;11;10.3;null;10.4;9.9;null;null;12.4;null;null;null;1;1.4;.1;
2020-05-04;0900;0;914.4;1022.178999;914.4;913.7;20.208;11;10.6;null;10.7;9.8;null;null;12.4;null;null;null;344;2;.2;
2020-05-04;1000;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-05-04;1100;0;915.1;1021.144782;915.1;914.7;1316.529;14;15.2;10.4;15.3;12.8;11.2;10.1;13.7;89;73;73;6;3.4;1.3;
2020-05-04;1200;0;915.2;1020.523623;915.3;915.1;1933.935;17;17.1;10.2;17.5;15.2;11.2;9.7;14.3;74;62;64;47;6;2.5;
2020-05-04;1300;0;914.6;1019.587333;915.3;914.6;2406.202;19;17.8;9.1;18.2;16.5;10.6;8.7;14.5;64;56;57;339;5.9;1.8;
2020-05-04;1400;0;913.5;1017.456103;914.6;913.5;2803.078;21;20.2;9.4;20.2;17.7;9.8;7.9;14.3;58;48;50;248;5.7;1.2;
2020-05-04;1500;0;912.5;1016.193156;913.5;912.5;2791.843;23;20.6;8.3;21.2;19.3;9.3;7.8;14.2;50;44;45;14;4.6;.9;
2020-05-04;1600;0;911.6;1014.67273;912.5;911.6;2576.759;24;22;8.7;22.2;20.6;9;7.3;14.2;46;40;42;260;5.2;.9;
2020-05-04;1700;0;911.1;1014.263629;911.6;911;2106.272;25;21.6;7.9;22.6;21.4;9.1;7.7;14.1;43;39;41;287;5.9;2.1;
2020-05-04;1800;0;910.9;1014.114842;911.2;910.9;1500.733;26;21.4;7.8;22.2;21.3;8.6;7.7;14;43;41;42;314;4.8;2.1;
2020-05-04;1900;0;910.7;1014.30021;910.9;910.7;709.691;25;20.3;8.2;22;20.3;8.6;7.7;13.6;46;41;46;301;5.5;2.1;
2020-05-04;2000;0;910.8;1015.12409;910.9;910.6;75.021;23;18.4;8.7;20.3;18.2;8.7;8.1;12.7;53;46;53;323;4.8;1.6;
2020-05-04;2100;0;910.9;1015.957984;911.1;910.7;-3.54;20;16.5;8.6;18.4;16.5;8.8;8.4;12.7;60;53;59;316;3.5;.6;
2020-05-04;2200;0;911;1016.184515;911.3;910.9;-3.54;18;16.2;8.9;16.5;15.7;9;8.2;12.7;62;59;62;65;1.7;.2;
2020-05-04;2300;0;911;1016.569661;911.1;910.9;-3.54;17;15.2;9.5;16.3;15.2;9.5;9;12.6;69;62;69;29;2.4;.9;
2020-05-05;0000;0;911.2;null;911.4;911;-3.54;16;13.9;10.1;15.2;13.8;10.2;9.4;12.6;78;69;78;58;3.3;.1;
2020-05-05;0100;0;910.7;1016.974246;911.2;910.7;-3.54;15;13.3;10.5;14.1;13.2;10.5;10.2;12.6;83;78;83;88;1.6;.2;
2020-05-05;0200;0;910.4;1016.914155;910.7;910.4;-3.54;14;12.6;null;13.4;12.4;12.5;10.4;12.6;100;83;null;86;1.7;0;
2020-05-05;0300;0;910.6;1017.572547;910.6;910.3;-3.54;13;11.5;null;12.6;11.4;null;null;12.6;null;null;null;37;.7;0;
2020-05-05;0400;0;910.2;1017.244756;910.6;910.2;-3.54;12;11.2;null;11.6;11;null;null;12.5;null;null;null;58;0;0;
2020-05-05;0500;0;909.9;1017.028899;910.3;909.9;-3.54;12;10.9;null;11.4;10.8;null;null;12.5;null;null;null;26;0;0;
2020-05-05;0600;0;909.9;1017.068766;910.2;909.8;-3.54;11;10.8;null;10.9;10.6;null;null;12.5;null;null;null;70;.7;0;
2020-05-05;0700;0;910;1017.46048;910;909.8;-3.54;11;10.1;null;10.8;10.1;null;null;12.4;null;null;null;93;.8;.2;
2020-05-05;0800;0;910.2;1017.603949;910.3;910;-3.54;11;10.3;10.3;10.3;9.8;null;null;12.4;null;null;100;51;1.2;.4;
2020-05-05;0900;.2;910.6;1017.931098;910.6;910.1;39.508;10;10.6;8.9;10.6;10.2;10.3;8.8;12.4;100;89;89;86;1.6;.1;
